PRENOM,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
NGOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0
NGONE,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,<5,0,<5,0,0,0,0,0,0,0,<5,0,<5
NGOYA,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,<5,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGOYI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0
NGOZI,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0
NGUYEN,<5,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,<5,<5,<5,<5,<5,0,0,<5,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0
NGUYEN HA AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0
NGUYEN HUYEN,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGUYET ANH,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHAT ANH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,<5,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHAT LINH,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0
NHI,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHOEMIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,0
NHU,0,0,0,0,0,0,0,0,<5,0,0,<5,0,0,0,0,<5,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHU ANH,0,0,0,0,0,0,0,<5,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHU HANH,0,<5,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHU MAI,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHU PHUONG,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5
NHU QUYNH,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHU Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,<5,0,0,0,0,0,<5,0,0,0,0,0,0,0,0
NHU YEN,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NI,0,0,0,0,0,0,<5,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIA,0,0,0,<5,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,<5,<5,<5,<5,<5,0,<5,0,<5,<5,<5,<5,0,<5,<5,<5,7,<5,<5,<5,<5,<5,<5,<5,5,<5
NIAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,<5,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,<5,0
NIAKALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIALA,0,0,0,0,0,0,0,0,0,<5,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,<5,0,0,0
NIALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,<5,0,0
NIAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,<5,<5,<5,<5,<5,<5,0,0,<5,0,0,0,<5,<5,<5,<5,0,0,<5,0
NIAMH,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,<5,0,<5,<5,0,<5,<5,0,0,0,<5,0,0,0,<5,0,0,0
NIAMIEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0
NIANNE,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIARA,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,<5,0,0,0,0,0,0,<5,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0
NIA-ROSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,<5,0,0
NIAYESH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,<5,<5,0,0,0,<5,0,<5,0,0
NIBAL,0,0,0,0,<5,0,0,0,0,0,0,<5,0,<5,0,0,0,<5,<5,0,0,0,<5,0,0,0,<5,0,<5,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0
NIBEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,<5,0,0,0,0,0,0,0,0,0,0,<5,0,0,0
NIBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,<5,<5,0,<5,0,0,0,0,0,0,0,<5,<5,0,0
NIBISHA,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0
NIBRAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,<5,0,0,0,<5,0,0,0
NICA,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,0,<5,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICCOLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0
NICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICHELLE,0,0,0,0,0,0,0,<5,<5,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0
NICHOLAS,0,0,<5,0,<5,0,0,<5,<5,<5,0,<5,<5,0,0,<5,0,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0
NICHOLE,0,0,0,<5,0,0,<5,0,0,0,<5,0,0,<5,0,0,<5,0,0,<5,0,0,<5,0,<5,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICHOLLE,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICIA,0,0,<5,0,0,0,0,0,0,<5,0,0,0,0,0,0,<5,0,0,<5,0,0,0,0,<5,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0
NICKA,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0
NICKI,0,0,0,0,0,0,<5,0,0,0,<5,0,<5,<5,0,0,0,<5,<5,0,0,<5,0,<5,0,0,<5,0,0,0,0,0,<5,0,0,0,0,0,<5,0,<5,<5,<5,0,0
NICKIE,0,0,0,0,0,0,0,0,<5,0,<5,<5,<5,0,<5,<5,0,<5,<5,0,0,<5,<5,0,0,0,0,0,0,<5,0,0,<5,0,0,0,<5,0,<5,<5,0,<5,<5,0,0
NICKIESHA,<5,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICKISHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICKITA,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICKOLE,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICKY,0,0,0,0,0,<5,0,<5,<5,<5,<5,<5,<5,<5,<5,<5,5,<5,<5,<5,<5,0,<5,<5,<5,<5,0,<5,<5,<5,<5,<5,<5,<5,<5,<5,0,<5,0,<5,<5,0,0,0,0
NICKYE,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICKYTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICKYTHA,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0
NICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,0,0,<5,<5,0,<5,0,<5,0,<5,0,0,<5,0,0,<5,<5
NICOL,0,0,0,0,0,0,<5,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,<5,<5,0,0,<5,<5,<5,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0
NICOLA,6,7,<5,5,7,<5,6,<5,8,<5,<5,<5,0,<5,0,<5,0,<5,0,<5,<5,0,0,<5,0,0,<5,<5,<5,0,0,0,0,0,0,<5,0,0,0,0,0,<5,0,0,0
NICOLANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,<5,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLANNE,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLAS,<5,0,<5,<5,<5,6,<5,5,<5,<5,7,6,<5,<5,<5,7,<5,<5,0,<5,0,<5,<5,<5,0,<5,<5,<5,0,<5,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0
NICOL DAYANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,<5,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE,46,32,29,26,31,32,30,34,28,36,33,28,32,36,42,41,30,36,36,27,26,34,25,43,36,26,36,21,25,28,26,31,33,25,19,17,19,15,10,7,15,8,10,8,5
NICOLE A,0,0,0,0,0,0,0,0,0,<5,0,0,<5,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE ALEJANDRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0
NICOLE ALISON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE ANDREA,0,0,0,0,<5,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,<5,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,<5,0,0,0,0,0,0
NICOLE ANGELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE ANGELIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0
NICOLE ANNE,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE ASHLEY,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE C,0,0,0,0,0,0,0,0,0,0,<5,<5,0,<5,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE CAMILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE D,0,0,0,0,0,0,0,0,0,<5,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE DANIELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE DAYANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE DAYANNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE E,<5,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE I,0,0,<5,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE J,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE K,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE L,0,0,0,0,0,0,0,0,<5,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE M,0,<5,0,0,0,0,<5,0,0,<5,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,<5,<5,0,0,0,0,0,0
NICOLE MARIE,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE MICHELLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE N,0,0,0,<5,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE RITA,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE SOFIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,<5,0,0,<5,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0
NICOLE STEPHANIE,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,<5,<5,0,0,0,0,0,0
NICOLETA,<5,<5,0,0,0,<5,<5,<5,0,0,<5,0,0,<5,0,0,<5,0,<5,<5,<5,<5,0,<5,<5,<5,6,<5,5,<5,<5,0,0,<5,0,0,0,<5,0,0,0,0,0,0,0
NICOLETTA,<5,<5,<5,<5,0,<5,<5,0,0,<5,<5,<5,<5,0,0,<5,<5,0,<5,<5,<5,<5,<5,0,<5,<5,<5,<5,<5,0,<5,<5,0,0,0,0,<5,<5,0,0,0,0,0,<5,<5
NICOLETTE,<5,0,0,0,<5,0,0,0,0,0,0,0,<5,<5,<5,<5,<5,0,0,0,0,0,<5,0,<5,0,0,0,0,0,<5,0,0,0,0,0,0,0,<5,0,0,0,<5,0,<5
NICOLE VALENTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,<5,<5,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0
NICOLE VALERIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLE XIMENA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLINA,<5,0,<5,<5,0,<5,0,0,0,0,<5,<5,<5,<5,<5,0,<5,<5,0,0,<5,0,0,0,0,0,0,0,<5,<5,<5,0,0,<5,0,<5,0,0,0,0,0,0,0,0,0
NICOLINE,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0
NICOLLE,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,<5,0,<5,0,<5,<5,0,0,0,0,0,0,<5,<5,<5,0,<5,0,0,<5,<5,<5,0,<5,0,0,<5,0,0,0,0
NICOLLE MELANIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0
NICOLLETTA,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOLL VALERIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICOL VALENTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0
NICTE,0,0,<5,0,0,0,0,0,0,0,<5,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIDA,<5,0,0,0,<5,0,<5,0,0,<5,0,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,0,0,0,0,<5,<5,0,<5,0,0,<5,<5,<5,<5,0,0,0,0,<5,0,0,<5
NIDAA,0,<5,0,0,<5,<5,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIDAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0
NIDEHINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,0,0,<5,0,0,0,0
NIDHI,0,0,0,0,0,0,0,0,<5,0,0,0,0,<5,<5,0,<5,0,0,0,0,<5,0,<5,0,0,0,0,<5,0,<5,0,0,<5,<5,0,0,0,0,<5,0,0,0,0,0
NIDIA,0,<5,<5,<5,<5,<5,<5,<5,0,<5,0,0,0,0,0,<5,0,<5,0,0,<5,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIELLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIEMA,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0
NIEVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,<5,0,0
NIEVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,<5,0,0,0,0,<5,<5,0,<5,0,0,0,0,0,<5,0,0
NIEVES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIGAH,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,<5,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIGAR,0,<5,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIGARA,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIGHAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,<5,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIGUINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIHA,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,<5,0,0
NIHAD,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,<5,<5,0,<5,0,<5,<5,<5,0,<5,<5,0,<5,<5,<5,0,0,0,<5,0,0,<5,<5,0,0,0,0,<5,0,<5,0
NIHADA,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIHADE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,<5,0,0,0
NIHAHSAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,<5,0,0,0,0,0,0,0
NIHAL,0,<5,0,<5,<5,<5,0,0,0,0,0,0,0,0,0,<5,0,<5,<5,0,0,<5,<5,<5,<5,0,<5,<5,<5,5,<5,6,<5,<5,<5,<5,<5,<5,<5,<5,<5,0,<5,<5,0
NIHALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIHARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,<5,0,0
NIHARIKA,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,<5,<5,0,0,<5,0,<5,0,0,0,<5,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIHAYA,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
